store_id,item_id,forecast_total_28,forecast_avg_daily,forecast_max_daily,forecast_std_daily,annual_demand_estimate,historical_avg_daily,historical_std_daily,historical_zero_rate,historical_max_daily,demand_cv,dept_id,cat_id,state_id,current_sell_price,estimated_annual_revenue,revenue_cumulative_share,abc_class,xyz_class,abc_xyz_class,service_level,z_score,simulated_days_of_cover,current_inventory,incoming_inventory,lead_time_days,ordering_cost,holding_rate,inventory_source,lead_time_demand_forecast,lead_time_demand_std,safety_stock,reorder_point,inventory_position,stockout_probability,stockout_probability_pct,stockout_risk,annual_holding_cost_per_unit,eoq,review_period_demand,order_up_to_level,reorder_required,recommended_order_qty,days_of_cover,recommended_action,abc_weight,priority_score
CA_1,HOBBIES_1_204,19.44535823370387,0.6944770797751383,0.9425072188451966,0.10945344977128359,253.48413411792546,0.8222222222222222,1.0340036487208544,0.4888888888888889,5,1.2575704757234336,HOBBIES_1,HOBBIES,CA,9.72,2463.8657836262355,0.6147808382312577,A,Z,AZ,0.98,2.0537489106318225,8,6,0,9,50.0,0.2,SIMULATED,6.236001416370541,3.1020109461625633,7.0,14.0,6,0.5303223284662791,53.03223284662791,HIGH,1.9440000000000002,115.0,4.861339558425968,19.0,True,115,8.639581542937556,URGENT REPLENISHMENT,3,74.39504446521109
CA_1,HOBBIES_1_132,46.4910014020299,1.6603929072153536,2.238990036168066,0.24527936220525012,606.0434111336041,1.4333333333333333,1.4225313724547441,0.2777777777777778,6,0.9924630558081547,HOBBIES_1,HOBBIES,CA,3.98,2412.0527763117443,0.6239511648229241,A,Y,AY,0.98,2.0537489106318225,2,4,7,7,50.0,0.2,SIMULATED,11.620082361192416,3.763664243702651,8.0,20.0,11,0.5654315728745396,56.54315728745396,HIGH,0.796,276.0,11.622750350507475,32.0,True,276,6.624933970305937,URGENT REPLENISHMENT,3,73.85052493055393
CA_1,HOBBIES_1_287,22.984020977715804,0.8208578920612787,1.0394500244517229,0.11573372539142497,299.6131306023667,1.0444444444444445,1.0046086063413355,0.34444444444444444,4,0.9618583830155929,HOBBIES_1,HOBBIES,CA,5.76,1725.7716322696322,0.7241318834963295,A,Y,AY,0.98,2.0537489106318225,4,4,4,10,50.0,0.2,SIMULATED,8.536960791991893,3.176851353046095,7.0,16.0,8,0.5671107057571332,56.71107057571332,HIGH,1.152,162.0,5.746005244428951,22.0,True,162,9.74588943041234,URGENT REPLENISHMENT,3,73.64522617558391
CA_1,HOBBIES_1_270,18.21408940219383,0.650503192935494,0.8497210832967694,0.09792668153164426,237.4336654214553,0.5444444444444444,0.9380964602795457,0.6444444444444445,5,1.7230311500480737,HOBBIES_1,HOBBIES,CA,4.88,1158.6762872567017,0.808233229766802,B,Z,BZ,0.95,1.6448536269514722,7,5,0,9,50.0,0.2,SIMULATED,5.727962126564403,2.814289380838637,5.0,11.0,5,0.6020536801030827,60.20536801030827,HIGH,0.976,156.0,4.553522350548458,16.0,True,156,7.686345536739401,URGENT REPLENISHMENT,2,73.3535323066657
CA_1,HOBBIES_1_076,21.868837170937894,0.7810298989620676,1.0474393019797494,0.11999797917123174,285.0759131211547,0.8777777777777778,1.2792885819490134,0.5555555555555556,6,1.457415711493635,HOBBIES_1,HOBBIES,CA,3.43,977.8103820055607,0.8583064413205161,B,Z,BZ,0.95,1.6448536269514722,6,5,0,8,50.0,0.2,SIMULATED,6.340385897112959,3.618374525562679,6.0,13.0,5,0.6444721724828475,64.44721724828474,HIGH,0.686,204.0,5.4672092927344735,19.0,True,204,6.4017953792156375,URGENT REPLENISHMENT,2,73.2424874639072
CA_1,HOBBIES_1_027,6.80647532929152,0.2430884046175543,0.4061582626261203,0.06752462640849219,88.72726768540731,0.4777777777777778,0.6742082793877617,0.6111111111111112,3,1.4111306544916198,HOBBIES_1,HOBBIES,CA,19.98,1772.770808354438,0.7141867399544992,A,Z,AZ,0.98,2.0537489106318225,10,3,0,10,50.0,0.2,SIMULATED,2.881583092300758,2.1320337802084803,5.0,8.0,3,0.47785343095963684,47.78534309596368,MEDIUM,3.9960000000000004,48.0,1.70161883232288,10.0,True,48,12.341138457761314,REVIEW AND REORDER,3,72.78251240249442
CA_1,HOBBIES_1_237,19.701101559627006,0.7036107699866788,0.9355344423991278,0.1112143427751834,256.81793104513775,0.6,0.831946411411621,0.5888888888888889,3,1.3865750413942992,HOBBIES_1,HOBBIES,CA,7.98,2049.4070897401994,0.6598035003447209,A,Z,AZ,0.98,2.0537489106318225,7,5,0,7,50.0,0.2,SIMULATED,4.887732940871004,2.2011233087277775,5.0,10.0,5,0.4796609917447058,47.96609917447058,MEDIUM,1.596,127.0,4.925275389906751,15.0,True,127,7.106191529591188,REVIEW AND REORDER,3,72.64540991862533
CA_1,HOBBIES_1_265,11.059553435411136,0.39498405126468344,0.6865672522363723,0.12149414055239298,144.16917871160945,0.36666666666666664,0.8406792331405051,0.7555555555555555,6,2.2927552919596725,HOBBIES_1,HOBBIES,CA,3.97,572.3516394850895,0.9379617247540462,B,Z,BZ,0.95,1.6448536269514722,3,2,0,5,50.0,0.2,SIMULATED,1.9760692050193374,1.8798159125745635,4.0,6.0,2,0.494921445235905,49.4921445235905,MEDIUM,0.794,135.0,2.764888358852784,9.0,True,135,5.063482766237095,REVIEW AND REORDER,2,72.62283963375103
CA_1,HOBBIES_1_159,44.93747671304994,1.6049098826089263,1.9656211998150614,0.18880972253168848,585.7921071522582,1.9777777777777779,2.288111815536885,0.35555555555555557,10,1.15690988357545,HOBBIES_1,HOBBIES,CA,3.24,1897.9664271733166,0.6935168190506624,A,Z,AZ,0.98,2.0537489106318225,3,5,0,3,50.0,0.2,SIMULATED,5.126393068065321,3.963125917908551,9.0,15.0,5,0.512721017040308,51.2721017040308,HIGH,0.6480000000000001,301.0,11.234369178262485,27.0,True,301,3.115437781736549,URGENT REPLENISHMENT,3,72.33235985817298
CA_1,HOBBIES_1_093,5.575775811132647,0.19913485039759454,0.29731917715513256,0.05554663835143703,72.68422039512201,0.3333333333333333,0.5996253511966892,0.7222222222222222,3,1.798870656978097,HOBBIES_1,HOBBIES,CA,19.96,1450.7770390866353,0.768824821194109,A,Z,AZ,0.98,2.0537489106318225,10,2,0,7,50.0,0.2,SIMULATED,1.6202981607966729,1.5864595590762063,4.0,6.0,2,0.4054213155890749,40.54213155890749,MEDIUM,3.9920000000000004,43.0,1.3939439527831619,8.0,True,43,10.04339497888904,REVIEW AND REORDER,3,72.31398550512546
CA_1,HOBBIES_1_306,7.642902540026802,0.2729608050009572,0.45319671389387006,0.08014036660783663,99.63069382534938,0.35555555555555557,0.708077173333356,0.7444444444444445,4,1.9914614490147384,HOBBIES_1,HOBBIES,CA,13.98,1392.8370996783844,0.7794300515197422,A,Z,AZ,0.98,2.0537489106318225,4,2,1,7,50.0,0.2,SIMULATED,2.3907411480059757,1.873396109681636,4.0,7.0,3,0.37250870655757395,37.250870655757396,MEDIUM,2.7960000000000003,60.0,1.9107256350067003,9.0,True,60,10.99054865932426,REVIEW AND REORDER,3,72.26513688360183
CA_1,HOBBIES_1_026,5.494577877815623,0.19623492420770083,0.28815812169250155,0.05032815392559724,71.6257473358108,0.18888888888888888,0.3936131804579367,0.8111111111111111,1,2.0838234527707975,HOBBIES_1,HOBBIES,CA,17.97,1287.11467962452,0.7944999355196318,A,Z,AZ,0.98,2.0537489106318225,10,2,0,7,50.0,0.2,SIMULATED,1.5996282223811182,1.0414025882488893,3.0,5.0,2,0.3503208541600278,35.03208541600278,MEDIUM,3.594,45.0,1.3736444694539058,7.0,True,45,10.191813797983043,REVIEW AND REORDER,3,71.85748577730965
CA_1,HOBBIES_1_168,8.522132879880775,0.30436188856717056,0.5966330837711498,0.12132867909595303,111.09208932701725,0.4444444444444444,0.7948020898610173,0.6666666666666666,4,1.7883006785107625,HOBBIES_1,HOBBIES,CA,4.83,536.5747914494933,0.9474127786541647,B,Z,BZ,0.95,1.6448536269514722,7,3,0,8,50.0,0.2,SIMULATED,3.3428975722429684,2.2480397897678603,4.0,8.0,3,0.5606162473697606,56.06162473697606,HIGH,0.9660000000000001,108.0,2.130533219970194,11.0,True,108,9.85665504136495,URGENT REPLENISHMENT,2,71.51998162729326
CA_1,HOBBIES_1_143,6.263532039620809,0.22369757284360034,0.3391963916649352,0.06454362456300847,81.64961408791413,0.2222222222222222,0.46874869954043485,0.8,2,2.1093596558135057,HOBBIES_1,HOBBIES,CA,8.77,716.0671155510069,0.9073274246875314,B,Z,BZ,0.95,1.6448536269514722,3,1,1,8,50.0,0.2,SIMULATED,2.0187255955133465,1.325821536469668,3.0,6.0,2,0.5056343808046143,50.56343808046143,HIGH,1.754,69.0,1.5658830099052023,8.0,True,69,8.940602412328786,URGENT REPLENISHMENT,2,71.43165940641192
CA_1,HOBBIES_1_230,4.09744333258646,0.14633726187808785,0.2383164228225617,0.044571041492918635,53.413100585502065,0.15555555555555556,0.36446393175876624,0.8444444444444444,1,2.3429673565162052,HOBBIES_1,HOBBIES,CA,4.48,239.29069062304927,0.9902035114614062,C,Z,CZ,0.9,1.2815515655446004,6,1,0,9,50.0,0.2,SIMULATED,1.3320465650288573,1.0933917952762986,2.0,4.0,1,0.6193160139352898,61.93160139352898,HIGH,0.8960000000000001,78.0,1.024360833146615,6.0,True,78,6.833482830574307,URGENT REPLENISHMENT,1,70.58863440127944
CA_1,HOBBIES_1_128,6.20902400425807,0.22175085729493108,0.3441234138257221,0.05847156231387174,80.93906291264985,0.4222222222222222,0.635606014951241,0.6444444444444445,3,1.505379101618225,HOBBIES_1,HOBBIES,CA,8.77,709.8355817439391,0.908676350080462,B,Z,BZ,0.95,1.6448536269514722,3,1,1,10,50.0,0.2,SIMULATED,2.4600076777500908,2.0099627017489587,4.0,7.0,2,0.5905126067263335,59.051260672633354,HIGH,1.754,68.0,1.5522560010645174,9.0,True,68,9.019090186649441,URGENT REPLENISHMENT,2,70.48454741976227
CA_1,HOBBIES_1_231,8.307340364317445,0.29669072729705165,0.48572716401039784,0.08357353526208923,108.29211546342385,0.5888888888888889,0.8981184382299693,0.6111111111111112,4,1.5251041921003763,HOBBIES_1,HOBBIES,CA,6.87,743.9668332337219,0.8976052628541572,B,Z,BZ,0.95,1.6448536269514722,7,3,0,10,50.0,0.2,SIMULATED,3.5923381622235135,2.8400998733999465,5.0,9.0,3,0.5826050832573672,58.260508325736716,HIGH,1.374,89.0,2.0768350910793614,12.0,True,89,10.11150539090145,URGENT REPLENISHMENT,2,70.2073469164458
CA_1,HOBBIES_1_080,68.75571693245023,2.4555613190160797,3.282037286397136,0.2914265403575565,896.2798814408691,1.211111111111111,2.3295582088004934,0.6222222222222222,12,1.9234868410846673,HOBBIES_1,HOBBIES,CA,0.57,510.8795324212953,0.9513508918282905,C,Z,CZ,0.9,1.2815515655446004,5,13,0,6,50.0,0.2,SIMULATED,15.702439167148473,5.706228937673161,8.0,24.0,13,0.68210548376037,68.210548376037,HIGH,0.11399999999999999,887.0,17.188929233112557,42.0,True,887,5.294103065243718,URGENT REPLENISHMENT,1,70.16119743646887
CA_1,HOBBIES_1_268,332.7762107965582,11.88486467130565,14.117448061549013,0.8027607285806738,4337.975605026562,11.933333333333334,11.892590460667876,0.03333333333333333,48,0.9965857092806285,HOBBIES_1,HOBBIES,CA,0.48,2082.2282904127496,0.6323048404092309,A,Y,AY,0.98,2.0537489106318225,4,48,48,8,50.0,0.2,SIMULATED,96.0987471148119,33.63732544245081,70.0,167.0,96,0.5011711496697375,50.11711496697375,HIGH,0.096,2126.0,83.19405269913955,251.0,True,2126,8.077499793016475,URGENT REPLENISHMENT,3,70.03612607299054
CA_1,HOBBIES_1_095,4.2602970465780965,0.15215346594921772,0.26090383083889457,0.05095763567075985,55.53601507146447,0.0,0.0,1.0,0,0.0,HOBBIES_1,HOBBIES,CA,7.68,426.5165957488471,0.957427227998497,C,X,CX,0.9,1.2815515655446004,5,1,0,9,50.0,0.2,SIMULATED,1.3785014736358328,0.0,0.0,2.0,1,1.0,100.0,HIGH,1.536,61.0,1.0650742616445241,4.0,True,61,6.572268475732778,URGENT REPLENISHMENT,1,70.0
CA_1,HOBBIES_1_214,4.941718403187591,0.1764899429709854,0.29468706157944047,0.05531202419797711,64.41882918440966,0.07777777777777778,0.30823082616320746,0.9333333333333333,2,3.9629168131679267,HOBBIES_1,HOBBIES,CA,9.88,636.4580323419675,0.9287483473361937,B,Z,BZ,0.95,1.6448536269514722,6,2,0,8,50.0,0.2,SIMULATED,1.5953828065392708,0.8718084294029437,2.0,4.0,2,0.32128357170546007,32.12835717054601,MEDIUM,1.9760000000000002,58.0,1.2354296007968977,6.0,True,58,11.332026257737171,REVIEW AND REORDER,2,69.2770143023276
CA_1,HOBBIES_1_054,4.908751166793317,0.17531254167118987,0.2644185662564986,0.051014064192152195,63.9890777099843,0.2777777777777778,0.6001456335949601,0.7666666666666667,4,2.1605165030824454,HOBBIES_1,HOBBIES,CA,2.97,190.0475607986534,0.9951302153894983,C,Z,CZ,0.9,1.2815515655446004,3,1,0,8,50.0,0.2,SIMULATED,1.5209212057370565,1.6974681888579737,3.0,5.0,1,0.62053312971631,62.053312971631,HIGH,0.5940000000000001,104.0,1.2271877916983291,7.0,True,104,5.7040659293482,URGENT REPLENISHMENT,1,68.83715281380304
CA_1,HOBBIES_1_139,28.21105772390203,1.007537775853644,1.275768680682859,0.13423719467815587,367.75128818658004,1.3111111111111111,1.3545134243443615,0.36666666666666664,5,1.033102671286035,HOBBIES_1,HOBBIES,CA,2.74,1007.6385296312294,0.8470408523341864,B,Z,BZ,0.95,1.6448536269514722,3,4,5,10,50.0,0.2,SIMULATED,10.476514823398116,4.283347542202347,8.0,19.0,9,0.6348439838597829,63.48439838597829,HIGH,0.548,260.0,7.0527644309755075,27.0,True,260,8.932658688371266,URGENT REPLENISHMENT,2,68.42166574444732
CA_1,HOBBIES_1_108,25.82523503347139,0.9223298226239782,1.174550266177774,0.12954197704005005,336.6503852577521,0.9666666666666667,1.1262945111482594,0.4444444444444444,5,1.1651310476040122,HOBBIES_1,HOBBIES,CA,12.98,4369.722000645622,0.42042397764499473,A,Z,AZ,0.98,2.0537489106318225,6,6,0,6,50.0,0.2,SIMULATED,5.5689414290583255,2.758846852410655,6.0,12.0,6,0.4379195902215396,43.79195902215396,MEDIUM,2.596,114.0,6.456308758367848,19.0,True,114,6.50525804063486,REVIEW AND REORDER,3,67.9264858893325
CA_1,HOBBIES_1_163,5.21336155798315,0.18619148421368395,0.2918363857019721,0.05242408291379528,67.95989173799464,0.25555555555555554,0.6100490146288968,0.8111111111111111,3,2.3871389771344687,HOBBIES_1,HOBBIES,CA,9.42,640.1821801719095,0.9263238620611315,B,Z,BZ,0.95,1.6448536269514722,7,2,0,7,50.0,0.2,SIMULATED,1.4984122632005494,1.6140379802680656,3.0,5.0,2,0.37798935129033107,37.798935129033104,MEDIUM,1.8840000000000001,61.0,1.3033403894957876,7.0,True,61,10.741572134054017,REVIEW AND REORDER,2,66.55075084876455
CA_1,HOBBIES_1_276,9.67627700809509,0.3455813217176818,0.6409120573519684,0.1288229651373643,126.13718242695386,0.5333333333333333,0.7063118323335538,0.5555555555555556,4,1.3243322025025335,HOBBIES_1,HOBBIES,CA,7.98,1006.5747157670918,0.8489536814863181,B,Z,BZ,0.95,1.6448536269514722,9,4,0,9,50.0,0.2,SIMULATED,4.266459816616783,2.1189354970006615,4.0,9.0,4,0.5500357761486447,55.003577614864476,HIGH,1.596,89.0,2.4190692520237724,12.0,True,89,11.574666146457975,URGENT REPLENISHMENT,2,66.24546859394403
CA_1,HOBBIES_1_094,5.146153035684359,0.18379117984586996,0.29233489934242984,0.0497842872691798,67.08378064374253,0.25555555555555554,0.7120331880775259,0.8444444444444444,4,2.7862059203671525,HOBBIES_1,HOBBIES,CA,12.97,870.0766349493406,0.8688081471379396,B,Z,BZ,0.95,1.6448536269514722,14,3,0,9,50.0,0.2,SIMULATED,1.918050851344383,2.1360995642325777,4.0,6.0,3,0.306250426767365,30.625042676736502,MEDIUM,2.5940000000000003,51.0,1.2865382589210896,8.0,True,51,16.322783714278984,REVIEW AND REORDER,2,66.23708480971342
CA_1,HOBBIES_1_064,41.45314888731159,1.4804696031182711,1.9141075866318276,0.209345471655637,540.3714051381689,1.7444444444444445,1.3620961301117547,0.18888888888888888,5,0.7808189900404383,HOBBIES_1,HOBBIES,CA,12.97,7008.617124642052,0.3067607788233398,A,Y,AY,0.98,2.0537489106318225,8,12,3,9,50.0,0.2,SIMULATED,14.701760288309028,4.086288390335264,9.0,24.0,15,0.47090883675595263,47.090883675595265,MEDIUM,2.5940000000000003,145.0,10.363287221827898,35.0,True,145,10.13191343914965,REVIEW AND REORDER,3,66.06272010576154
CA_1,HOBBIES_1_308,17.78425475687382,0.6351519556026365,0.8862995814907815,0.134052565063676,231.83046379496233,0.6444444444444445,0.8521105471236409,0.5555555555555556,3,1.3222384524080508,HOBBIES_1,HOBBIES,CA,9.98,2313.668028673724,0.628347909132391,A,Z,AZ,0.98,2.0537489106318225,9,6,0,9,50.0,0.2,SIMULATED,5.191790190425069,2.5563316413709227,6.0,12.0,6,0.3759405338492259,37.59405338492259,MEDIUM,1.9960000000000002,108.0,4.446063689218455,17.0,True,108,9.44654346181412,REVIEW AND REORDER,3,65.77881655503406
CA_1,HOBBIES_1_024,5.886832115405359,0.21024400412161998,0.3026485338791436,0.04595177107285834,76.73906150439129,0.15555555555555556,0.44749266797360754,0.8777777777777778,2,2.8767200866297773,HOBBIES_1,HOBBIES,CA,8.56,656.8863664775895,0.9201858270122637,B,Z,BZ,0.95,1.6448536269514722,14,3,0,10,50.0,0.2,SIMULATED,2.188160146103346,1.4150960670220851,3.0,6.0,3,0.283085595848944,28.3085595848944,MEDIUM,1.7120000000000002,67.0,1.4717080288513398,8.0,True,67,14.26906676110409,REVIEW AND REORDER,2,65.7523366172344
CA_1,HOBBIES_1_269,4.809795090603373,0.1717783960929776,0.2628201430463164,0.04463678015477034,62.699114573936825,0.2777777777777778,0.653904054017235,0.8111111111111111,3,2.3540461198960143,HOBBIES_1,HOBBIES,CA,11.73,735.460613952279,0.901825277532327,B,Z,BZ,0.95,1.6448536269514722,6,2,0,7,50.0,0.2,SIMULATED,1.3404300032220267,1.7300675082265504,3.0,5.0,2,0.35151278687360954,35.15127868736096,MEDIUM,2.346,52.0,1.2024487726508433,7.0,True,52,11.642839860244221,REVIEW AND REORDER,2,64.63122841137672
CA_1,HOBBIES_1_255,9.95312974599552,0.35546891949984,0.5728619188243128,0.09234707528273878,129.7461556174416,0.4888888888888889,0.9024865082802984,0.7,4,1.8459913546819304,HOBBIES_1,HOBBIES,CA,1.88,243.92277256079018,0.9897487789893028,C,Z,CZ,0.9,1.2815515655446004,7,3,0,9,50.0,0.2,SIMULATED,3.6999210826017315,2.7074595248408952,4.0,8.0,3,0.6019955741967287,60.199557419672864,HIGH,0.376,186.0,2.48828243649888,11.0,True,186,8.43953267331626,URGENT REPLENISHMENT,1,64.57964799862303
CA_1,HOBBIES_1_118,7.355794637984813,0.26270695135660044,0.4144878761636477,0.06728266015536725,95.88803724515915,0.2777777777777778,0.5811220796104177,0.7777777777777778,3,2.092031955282465,HOBBIES_1,HOBBIES,CA,11.12,1066.2749741661696,0.8353379719640701,B,Z,BZ,0.95,1.6448536269514722,3,1,2,8,50.0,0.2,SIMULATED,2.554752686515895,1.6436614527590205,3.0,6.0,3,0.3932387862555987,39.32387862555987,MEDIUM,2.2239999999999998,66.0,1.838948659496203,8.0,True,66,11.419524930662615,REVIEW AND REORDER,2,64.51464672816057
CA_1,HOBBIES_1_001,26.693874908587624,0.9533526753067009,1.2506494730816844,0.1282348587659702,347.9737264869458,0.9777777777777777,1.0807589694573079,0.3888888888888889,4,1.105320542867146,HOBBIES_1,HOBBIES,CA,8.38,2916.019827960606,0.5545507356885709,A,Z,AZ,0.98,2.0537489106318225,11,11,0,10,50.0,0.2,SIMULATED,10.043652526196443,3.4176599451414447,8.0,19.0,11,0.3898057976751804,38.980579767518044,MEDIUM,1.6760000000000002,145.0,6.673468727146906,26.0,True,145,11.538215339088318,REVIEW AND REORDER,3,64.44155328918228
CA_1,HOBBIES_1_111,8.121269225065667,0.290045329466631,0.4755001035201595,0.0790375040416485,105.8665452553203,0.4,0.7313217217300176,0.7111111111111111,3,1.82829973357571,HOBBIES_1,HOBBIES,CA,2.92,309.1303121455353,0.9808986423639611,C,Z,CZ,0.9,1.2815515655446004,2,1,1,7,50.0,0.2,SIMULATED,2.478001035789154,1.934895404077208,3.0,6.0,2,0.597562261117869,59.7562261117869,HIGH,0.584,135.0,2.030317306266417,9.0,True,135,6.89545012921839,URGENT REPLENISHMENT,1,64.13673300282925
CA_1,HOBBIES_1_292,7.6103464654001325,0.2717980880500047,0.4207395469289059,0.0768928518601096,99.20630213825171,0.5222222222222223,0.8241819611703486,0.6333333333333333,4,1.5782177545900735,HOBBIES_1,HOBBIES,CA,6.58,652.7774680696963,0.9214263228753322,B,Z,BZ,0.95,1.6448536269514722,3,1,2,8,50.0,0.2,SIMULATED,2.7974199005264837,2.331138614700725,4.0,7.0,3,0.4653747915646188,46.53747915646188,MEDIUM,1.316,87.0,1.9025866163500331,9.0,True,87,11.037564627325276,REVIEW AND REORDER,2,63.704665039777865
CA_1,HOBBIES_1_039,4.8088968487430614,0.17174631602653792,0.27165267773186663,0.05223554880148541,62.687405349686344,0.18888888888888888,0.4211926470661278,0.8222222222222222,2,2.229831620653273,HOBBIES_1,HOBBIES,CA,5.88,368.6019434561557,0.970227045178028,C,Z,CZ,0.9,1.2815515655446004,2,1,0,6,50.0,0.2,SIMULATED,1.0564270930714745,1.0317070687241752,2.0,4.0,1,0.5218084530972951,52.180845309729506,HIGH,1.176,74.0,1.2022242121857654,6.0,True,74,5.822507292314732,URGENT REPLENISHMENT,1,63.60682339237044
CA_1,HOBBIES_1_097,5.295228454011496,0.189115301928982,0.2790233413018407,0.04672539038040418,69.02708520407843,0.23333333333333334,0.4983117565757134,0.8,2,2.1356126612702235,HOBBIES_1,HOBBIES,CA,4.24,292.67484126529257,0.9826114554160996,C,Z,CZ,0.9,1.2815515655446004,4,1,1,10,50.0,0.2,SIMULATED,2.0710335015247745,1.5758001356186422,3.0,6.0,2,0.5179773260138945,51.79773260138945,HIGH,0.8480000000000001,91.0,1.323807113502874,8.0,True,91,10.57550290271143,URGENT REPLENISHMENT,1,62.4347661735359
CA_1,HOBBIES_1_045,5.779756730189015,0.20641988322103624,0.3275674905140744,0.0567587831245069,75.34325737567823,0.45555555555555555,0.7812567103332291,0.6777777777777778,4,1.7149499898656473,HOBBIES_1,HOBBIES,CA,10.58,797.1316630346757,0.8844143639315849,B,Z,BZ,0.95,1.6448536269514722,7,2,0,7,50.0,0.2,SIMULATED,1.5857373835479436,2.06701096564215,4.0,6.0,2,0.4205775201426625,42.05775201426625,MEDIUM,2.116,60.0,1.4449391825472537,8.0,True,60,9.68894216898778,REVIEW AND REORDER,2,62.38415110721622
CA_1,HOBBIES_1_033,5.0275791303384425,0.17955639751208724,0.2944871162741374,0.05428147545001469,65.53808509191184,0.3333333333333333,0.6180796646955087,0.7333333333333333,3,1.854233431386232,HOBBIES_1,HOBBIES,CA,16.86,1104.9721146496336,0.8188812726417286,B,Z,BZ,0.95,1.6448536269514722,5,1,0,4,50.0,0.2,SIMULATED,0.6622566487790533,1.2361593293910174,3.0,4.0,1,0.39234208476616683,39.234208476616686,MEDIUM,3.372,45.0,1.2568947825846106,6.0,True,45,5.569249798982429,REVIEW AND REORDER,2,62.08285939983233
CA_1,HOBBIES_1_145,44.51656424603995,1.5898772945014268,2.0324934284484737,0.19882874320872412,580.3052124930208,0.6333333333333333,2.17467548915834,0.8333333333333334,12,3.4336927191562436,HOBBIES_1,HOBBIES,CA,1.28,742.7906719910667,0.8990168139581736,B,Z,BZ,0.95,1.6448536269514722,7,12,0,5,50.0,0.2,SIMULATED,7.924405373630464,4.862722222760656,8.0,16.0,12,0.20097877567034594,20.097877567034594,MEDIUM,0.256,477.0,11.129141061509987,28.0,True,477,7.5477475486657335,REVIEW AND REORDER,2,62.05872654022076
CA_1,HOBBIES_1_007,6.66261460194272,0.2379505214979543,0.37594129249360075,0.06662589729465906,86.85194034675331,0.36666666666666664,0.5698412946808924,0.6777777777777778,2,1.5541083833795704,HOBBIES_1,HOBBIES,CA,7.88,684.3932899324161,0.913900874798335,B,Z,BZ,0.95,1.6448536269514722,8,2,1,10,50.0,0.2,SIMULATED,2.7359796539864543,1.8019963960108125,3.0,6.0,3,0.4417572398357992,44.175723983579914,MEDIUM,1.576,75.0,1.66565365048568,8.0,True,75,12.607610075843922,REVIEW AND REORDER,2,62.04651822394366
CA_1,HOBBIES_1_041,5.5342438145322825,0.19765156480472437,0.2992370306978215,0.048664528317297916,72.1428211537244,0.3,0.5892291669935859,0.7555555555555555,3,1.964090676343032,HOBBIES_1,HOBBIES,CA,4.22,304.44270526871696,0.9814771854891459,C,Z,CZ,0.9,1.2815515655446004,4,1,1,10,50.0,0.2,SIMULATED,2.1855642422432195,1.86330623150344,3.0,6.0,2,0.5396645666905683,53.966456669056825,HIGH,0.844,93.0,1.3835609536330706,8.0,True,93,10.118765734084697,URGENT REPLENISHMENT,1,62.02078076486441
CA_1,HOBBIES_1_079,18.53577787973795,0.6619920671334982,0.8896700731309279,0.10963620419134446,241.62710450372686,0.7666666666666667,0.8217547680886339,0.4666666666666667,3,1.0718526472643304,HOBBIES_1,HOBBIES,CA,7.88,1904.0215834893677,0.6899100470398062,A,Z,AZ,0.98,2.0537489106318225,8,6,0,8,50.0,0.2,SIMULATED,5.135412268552287,2.324273475951407,5.0,11.0,6,0.3549531519703195,35.49531519703195,MEDIUM,1.576,124.0,4.633944469934487,16.0,True,124,9.063539027652737,REVIEW AND REORDER,3,62.01571559086248
CA_1,HOBBIES_1_242,30.92425110425241,1.104437539437586,1.393113281318668,0.12659753516527963,403.1197018947189,1.0333333333333334,1.3528995079649062,0.4777777777777778,6,1.3092563213308885,HOBBIES_1,HOBBIES,CA,2.78,1120.6727712673185,0.8146645461690698,B,Z,BZ,0.95,1.6448536269514722,2,3,5,7,50.0,0.2,SIMULATED,7.824975704497447,3.5794356469367905,6.0,14.0,8,0.4805006196215744,48.05006196215744,MEDIUM,0.5559999999999999,270.0,7.731062776063102,22.0,True,270,7.243499492578234,REVIEW AND REORDER,2,61.92260039060335
CA_1,HOBBIES_1_303,5.329437736216678,0.1903370620077385,0.3052833091533276,0.05674474303561003,69.47302763282455,0.044444444444444446,0.4216370213557839,0.9888888888888889,4,9.486619531565678,HOBBIES_1,HOBBIES,CA,8.56,594.6891165369782,0.9357683768569269,B,Z,BZ,0.95,1.6448536269514722,6,2,1,9,50.0,0.2,SIMULATED,1.9210734147782202,1.2649110640673518,3.0,5.0,3,0.19683897996914568,19.683897996914567,LOW,1.7120000000000002,64.0,1.3323594340541696,7.0,True,64,15.761429786324241,REORDER,2,61.81033879814874
CA_1,HOBBIES_1_262,13.697086250841142,0.48918165181575507,0.7832505513973083,0.11093231013050436,178.5513029127506,0.7,0.7562473883323833,0.45555555555555555,3,1.0803518685435924,HOBBIES_1,HOBBIES,CA,8.98,1603.3907001565005,0.7459329378221635,A,Z,AZ,0.98,2.0537489106318225,12,6,0,9,50.0,0.2,SIMULATED,4.997355391528619,2.2687421649971498,5.0,10.0,6,0.3292668391081699,32.92668391081699,MEDIUM,1.7960000000000003,100.0,3.4242715627102855,14.0,True,100,12.2653572806172,REVIEW AND REORDER,3,60.55952903192612
